eps1	q	p	epsv
6.22830412	290.6386464	245.3193232	0.606565115
6.278113594	291.1529133	245.5764567	0.602820885
6.327528538	291.0085973	245.5042987	0.600012714
6.36934877	291.3711586	245.6855793	0.595800456
6.412451226	291.4275128	245.7137564	0.592524255
6.455553682	292.0982744	246.0491372	0.588311998
6.508026236	292.1146046	246.0573023	0.584567769
6.549945101	292.8471116	246.4235558	0.579887482
6.597387392	293.1908972	246.5954486	0.576143253
6.646407805	293.0520143	246.5260072	0.572399024
6.688523935	293.4838605	246.7419303	0.569590852
6.737149818	293.7851179	246.892559	0.564910566
6.783901681	293.9559472	246.9779736	0.561166337
6.829568585	294.2410208	247.1205104	0.556954079
6.86665445	294.7950781	247.3975391	0.552741821
6.92307231	294.9167365	247.4583683	0.548997592
6.963413053	295.3179137	247.6589569	0.546657449
7.014208853	295.3300655	247.6650328	0.541041105
7.060960716	296.3346921	248.1673461	0.536828848
7.110868823	296.9065252	248.4532626	0.533084618
7.157522053	296.8986828	248.4493414	0.528404332
7.201906733	297.2800185	248.6400093	0.524660103
7.245107822	297.6373653	248.8186827	0.520447845
7.298270805	298.2421211	249.1210606	0.514831502
7.34660079	298.3694024	249.1847012	0.511555301
7.398185651	298.1046567	249.0523284	0.507343043
7.444345718	298.7156476	249.3578238	0.502662757
7.485376889	299.0702932	249.5351466	0.498918528
7.534397302	299.062317	249.5311585	0.49470627
7.577992921	299.031625	249.5158125	0.49143007
7.620996744	299.394507	249.6972535	0.487217812
7.666959546	299.4585994	249.7292997	0.483941611
7.719136203	299.7222525	249.8611263	0.479729354
7.756123437	299.8477798	249.9238899	0.475985125
7.807806931	300.4616875	250.2308438	0.471304838
7.857517772	300.4081383	250.2040692	0.467560609
7.9044669	300.5430116	250.2715058	0.46381638
7.953388681	300.7651175	250.3825588	0.460072151
7.998069259	300.7273779	250.363689	0.456327922
8.04363753	301.483305	250.7416525	0.450711578
8.091079821	302.1609772	251.0804886	0.446967349
8.128757483	301.8992631	250.9496316	0.443691149
8.173438061	302.4768621	251.2384311	0.438074805
8.220584454	302.2846398	251.1423199	0.434330576
8.268125378	302.2032477	251.1016239	0.431054375
8.313792282	302.5831385	251.2915693	0.426374089
8.363404491	302.872878	251.436439	0.421693803
8.409663191	303.1661105	251.5830553	0.417481545
8.45779591	303.1213817	251.5606909	0.413269287
8.506914956	303.4566842	251.7283421	0.409525058
8.548340657	303.4690953	251.7345477	0.405780829
8.596078847	303.5013763	251.7506882	0.401568571
8.644507464	303.8277794	251.9138897	0.397356313
8.691555225	303.9902438	251.9951219	0.393612084
8.731008274	304.1254387	252.0627194	0.389399827
8.778943728	304.6029737	252.3014869	0.38471954
8.82530106	304.5396508	252.2698254	0.38144334
8.874814637	304.7529195	252.3764598	0.375358967
8.924821376	305.2570063	252.6285032	0.37114671
8.966937506	304.934092	252.467046	0.366934452
9.016184774	305.6098942	252.8049471	0.363190223
9.060115744	305.5506197	252.7753099	0.358977965
9.104105893	305.8169096	252.9084548	0.35382965
9.151893399	306.3830895	253.1915448	0.349149364
9.194039118	306.1353922	253.0676961	0.344937106
9.233807791	306.5101613	253.2550807	0.340724848
9.282926837	306.3075486	253.1537743	0.336980619
9.328968545	306.4669924	253.2334962	0.332768361
9.376105075	307.0045302	253.5022651	0.327152018
9.426417576	307.0478233	253.5239117	0.32293976
9.471758992	307.3343038	253.6671519	0.318727502
9.521874227	307.3929627	253.6964814	0.314047216
9.566949336	307.5286021	253.7643011	0.309834958
9.604153561	307.4714373	253.7357187	0.305154672
9.651418313	307.9479426	253.9739713	0.300006357
9.695270377	307.8189483	253.9094742	0.295794099
9.742377317	307.9854303	253.9927152	0.290645784
9.786130749	307.5570514	253.7785257	0.286901555
9.833701262	307.6590561	253.8295281	0.283157326
9.883412104	307.9843722	253.9921861	0.278477039
9.932767868	308.0211162	254.0105581	0.27473281
9.986611416	308.0089012	254.0044506	0.270988581
10.03078897	307.6892419	253.844621	0.267712381
10.07486789	308.4557161	254.2278581	0.262564066
10.11793089	308.3228579	254.161429	0.259287865
10.16661595	308.461974	254.230987	0.256011665
10.22783722	309.1061345	254.5530673	0.249927293
10.27261643	308.8724116	254.4362058	0.245715035
10.32061106	308.3814018	254.1907009	0.242438834
10.35844654	308.9093683	254.4546842	0.237758548
10.41136294	308.5743688	254.2871844	0.234014319
10.45438649	308.7932038	254.3966019	0.229334033
10.50046765	309.0620151	254.5310076	0.225589803
10.54348134	308.8273273	254.4136637	0.221845574
10.58614981	308.8354933	254.4177467	0.218569374
10.63566339	309.3124432	254.6562216	0.216697259
10.67711868	309.3525303	254.6762652	0.209208801
10.7293841	309.1462873	254.5731437	0.206400629
10.76811713	308.3974323	254.1987162	0.2026564
10.82159574	309.0306254	254.5153127	0.197508085
10.86844624	309.6930435	254.8465218	0.194699913
10.91872915	309.7167891	254.8583946	0.189551598
10.96564869	309.8455617	254.9227809	0.185339341
11.00962897	309.9663113	254.9831557	0.180659054
11.05328377	309.9232309	254.9616155	0.175978768
11.10404998	310.3407177	255.1703589	0.171298481
11.14681709	310.0467429	255.0233715	0.167086224
11.19534434	310.1587734	255.0793867	0.162405937
11.24298389	310.3025801	255.1512901	0.159129737
11.28904533	310.2912037	255.1456019	0.15444945
11.3340218	310.2260177	255.1130089	0.149769164
11.38422581	310.1684886	255.0842443	0.145556906
11.42752553	310.206374	255.103187	0.143216763
11.47092388	310.1776538	255.0888269	0.138068448
11.52349507	310.260179	255.1300895	0.134324219
11.56748522	310.1501139	255.075057	0.130111961
11.61433572	309.9087594	254.9543797	0.126367732
11.65536689	310.0720378	255.0360189	0.122623503
11.70330234	310.2203734	255.1101867	0.119347303
11.74768702	310.6146847	255.3073424	0.115135045
11.79700333	310.384314	255.192157	0.10998673
11.84405109	310.1188795	255.0594398	0.106710529
11.88715355	310.1622971	255.0811486	0.103902358
11.93183413	310.6636887	255.3318444	0.098286014
11.97700787	310.5999913	255.2999957	0.095009813
12.03342573	311.0898083	255.5449042	0.088925441
12.08067075	310.9110768	255.4555384	0.085181212
12.12712672	311.0210272	255.5105136	0.081905012
12.17417448	311.1987536	255.5993768	0.077692754
12.22092634	311.4597606	255.7298803	0.073948525
12.26491649	311.5287361	255.7643681	0.070672324
12.30752578	311.622325	255.8111625	0.065992038
12.34865559	311.7614356	255.8807178	0.061311752
12.39836643	311.5000553	255.7500277	0.057567522
12.44866907	311.1233527	255.5616764	0.053823293
12.49482913	311.5286744	255.7643372	0.049611036
12.53901655	311.8999566	255.9499783	0.045398778
12.58369713	312.0330928	256.0165464	0.040718491
12.63005446	312.0373089	256.0186545	0.035570176
12.67789128	312.3456734	256.1728367	0.031357919
12.72069784	312.1940757	256.0970379	0.026677632
12.77031005	311.6435931	255.8217966	0.023401432
12.81952773	310.9470237	255.4735119	0.019189174
12.86489873	311.428751	255.7143755	0.016381002
12.90977657	311.5354751	255.7677376	0.011700716
12.95455578	311.3811785	255.6905893	0.008424515
13.00111038	310.9457307	255.4728654	0.004680286
13.05210345	311.0973142	255.5486571	0.000936057
13.09777035	310.8485545	255.4242773	-0.0032762
13.14215503	311.2428466	255.6214233	-0.006084372
13.18486296	310.7106417	255.3553209	-0.009360573
13.23546149	311.1993052	255.5996526	-0.013104802
13.27747899	311.3894869	255.6947435	-0.016849031
13.32077871	310.7127733	255.3563867	-0.019657203
13.36654425	311.0071089	255.5035545	-0.021529317
13.41655099	311.0340912	255.5170456	-0.027145661
13.46665636	310.9318448	255.4659224	-0.030421861
13.50768753	311.3814309	255.6907155	-0.033698062
13.55789153	311.2129971	255.6064986	-0.037442291
13.59872544	311.2916007	255.6458004	-0.039314406
13.64961987	311.3663051	255.6831526	-0.043526663
13.69459635	311.5910351	255.7955176	-0.047270892
13.73592342	311.8364917	255.9182459	-0.051015122
13.780604	311.4816304	255.7408152	-0.054291322
13.82311466	311.2744774	255.6372387	-0.056163437
13.87174054	311.7697603	255.8848802	-0.060375694
13.91612522	311.6610297	255.8305149	-0.064119923
13.96554016	312.1125113	256.0562557	-0.068332181
14.00933305	311.7369857	255.8684929	-0.071608382
14.05509858	312.0593587	256.0296794	-0.075352611
14.10244224	312.3048902	256.1524451	-0.076288668
14.16083275	312.4014792	256.2007396	-0.081436983
14.20531607	312.5764273	256.2882137	-0.085181212
14.24762946	312.2501684	256.1250842	-0.087053327
14.3018774	311.5073451	255.7536726	-0.08939347
14.34271131	312.1014114	256.0507057	-0.092201642
14.38660283	311.7099833	255.8549917	-0.095477842
14.43729999	311.6243249	255.8121625	-0.099222071
14.47862706	312.2688368	256.1344184	-0.102498272
14.5243926	311.9953795	255.9976898	-0.106242501
14.56285932	311.9846623	255.9923312	-0.107646587
14.6075399	312.6911349	256.3455675	-0.111858844
14.65892749	312.6237176	256.3118588	-0.116071102
14.70775064	312.8139545	256.4069773	-0.118879274
14.75469977	312.4191186	256.2095593	-0.122155474
14.79553368	312.4980667	256.2490334	-0.124495618
14.83991836	312.0406783	256.0203392	-0.128239847
14.89239091	311.8853299	255.942665	-0.131516047
14.9358879	312.2538822	256.1269411	-0.133388162
14.98480968	312.4955606	256.2477803	-0.136664362
15.03659181	312.7389549	256.3694775	-0.14087662
15.08383683	312.9965238	256.4982619	-0.143216763
15.129701	312.8030373	256.4015187	-0.146024935
15.17951047	313.0381953	256.5190977	-0.149769164
15.22438832	313.2490201	256.6245101	-0.15444945
15.27636771	313.0169113	256.5084557	-0.157257622
15.32262641	313.3889525	256.6944763	-0.161001851
15.36632066	313.1960098	256.5980049	-0.161001851
15.4066614	313.239871	256.6199355	-0.166618195
15.45173651	313.6851978	256.8425989	-0.170362424
15.49986923	313.3434033	256.6717017	-0.172702567
15.53892775	314.1967154	257.0983577	-0.177382854
15.58469329	314.0925913	257.0462957	-0.181127083
15.63479866	312.9169197	256.4584599	-0.183935255
15.67918334	313.2538801	256.6269401	-0.187679484
15.73323401	313.5698513	256.7849257	-0.191423713
15.77998588	312.959907	256.4799535	-0.194231885
15.82072115	313.3402591	256.6701296	-0.197976114
15.86599352	312.9423495	256.4711748	-0.1993802
15.91560573	312.8609738	256.4304869	-0.203592457
15.96334392	313.0896835	256.5448418	-0.204996543
16.00910946	312.4674899	256.233745	-0.208272744
16.05842577	312.3773499	256.188675	-0.210612887
16.10133096	313.1420623	256.5710312	-0.214357116
16.15577617	312.7445472	256.3722736	-0.217165288
16.19582101	312.9263953	256.4631977	-0.21997346
16.24227698	312.6949108	256.3474554	-0.223717689
16.28764798	313.0015281	256.5007641	-0.226993889
16.33893695	312.3257172	256.1628586	-0.228866004
16.38647787	312.5957385	256.2978693	-0.231206147
16.43263794	312.2420122	256.1210061	-0.234950376
16.47435954	313.4002656	256.7001328	-0.238226577
16.52219636	313.6399938	256.8199969	-0.241970806
16.56717283	313.3622505	256.6811253	-0.244778978
16.61254384	313.2138148	256.6069074	-0.247587149
16.6553504	313.4806722	256.7403361	-0.25086335
16.70456808	313.431181	256.7155905	-0.25413955
16.74934729	313.1695058	256.5847529	-0.256947722
16.79945266	312.9536334	256.4768167	-0.258351808
16.84393597	312.9231646	256.4615823	-0.26115998
16.88644663	312.9276856	256.4638428	-0.264904209
16.94099047	312.6078639	256.303932	-0.267244352
16.98734781	313.1360847	256.5680424	-0.270052524
17.02897077	313.3190981	256.6595491	-0.273796753
17.07779392	313.0357284	256.5178642	-0.276136896
17.12030458	312.8086478	256.4043239	-0.280349154
17.17119901	312.0855664	256.0427832	-0.28175324
17.22455926	312.8825423	256.4412712	-0.284561412
17.26657676	312.2971618	256.1485809	-0.286901555
17.31194776	312.9018682	256.4509341	-0.289709727
17.36432169	312.375156	256.187578	-0.292517899
17.40959406	312.6412984	256.3206492	-0.296262128
17.46048849	312.6876025	256.3438013	-0.297666214
17.5010265	312.881035	256.4405175	-0.300942414
17.54580571	312.6264936	256.3132468	-0.303750586
17.59453023	312.3632282	256.1816141	-0.307026786
17.63822448	312.3511032	256.1755516	-0.308898901
17.68921754	312.2901231	256.1450616	-0.31264313
17.73024871	312.3682095	256.1841048	-0.315451302
17.77502793	312.3228617	256.1614309	-0.319195531
17.82137569	311.5066268	255.7533134	-0.320599617
17.86772346	311.6565311	255.8282656	-0.32293976
17.91407122	311.1648718	255.5824359	-0.324811875
17.96041899	310.7802008	255.3901004	-0.321535674
18.00676676	310.954372	255.477186	-0.328088075
18.05311452	311.2302789	255.6151395	-0.330896247
18.09946229	310.4450287	255.2225144	-0.332768361
18.14581005	310.8425596	255.4212798	-0.335108505
18.19215782	310.7224773	255.3612387	-0.336512591
18.23850559	311.4713996	255.7356998	-0.339320762
18.28485335	311.6412526	255.8206263	-0.341660906
18.33120112	311.2888738	255.6444369	-0.344937106
18.37754888	311.8701416	255.9350708	-0.347745278
18.42389665	311.3237761	255.6618881	-0.35055345
18.47024442	311.7087259	255.854363	-0.353361622
18.51659218	311.9715092	255.9857546	-0.356637822
18.56293995	311.599337	255.7996685	-0.358977965
18.60928771	311.5392234	255.7696117	-0.362254166
18.65563548	310.9262268	255.4631134	-0.365062337
18.70198325	311.1892245	255.5946123	-0.365530366
18.74833101	310.5451263	255.2725632	-0.366466423
18.79467878	311.2759457	255.6379729	-0.370210652
18.84102654	311.3137255	255.6568628	-0.373018824
18.88737431	310.771721	255.3858605	-0.374890939
18.93372208	311.3750375	255.6875188	-0.378167139
18.98006984	311.3300135	255.6650068	-0.380975311
19.02641761	311.6887767	255.8443884	-0.383315454
19.07276537	311.4689568	255.7344784	-0.387059683
19.11911314	311.6629958	255.8314979	-0.389399827
19.16546091	311.2524836	255.6262418	-0.392207998
19.21180867	310.7976361	255.3988181	-0.39501617
19.25815644	311.3418068	255.6709034	-0.396888285
19.3045042	310.1872576	255.0936288	-0.397824342
19.35085197	310.6402106	255.3201053	-0.400164485
19.39719974	310.4692907	255.2346454	-0.402504628
19.4435475	310.064016	255.032008	-0.403908714
19.48989527	310.6016121	255.3008061	-0.407184915
19.53624303	310.4569365	255.2284683	-0.408120972
19.5825908	310.5403528	255.2701764	-0.411865201
19.62893857	310.5700712	255.2850356	-0.413737316
19.67528633	310.2506939	255.125347	-0.416077459
19.7216341	310.3156113	255.1578057	-0.418417602
19.76798186	309.6345924	254.8172962	-0.420757745
19.81432963	309.8778921	254.9389461	-0.42262986
19.8606774	309.0824224	254.5412112	-0.424033946
19.90702516	310.2186244	255.1093122	-0.427778175
19.95337293	310.129073	255.0645365	-0.429650289
19.99972069	310.0438848	255.0219424	-0.432458461
20.04606846	309.5068397	254.7534199	-0.433862547
20.09241623	310.1921693	255.0960847	-0.437138748
20.13876399	310.0269471	255.0134736	-0.437138748
20.18511176	310.261351	255.1306755	-0.440882977
20.23145952	310.3014487	255.1507244	-0.44322312
20.27780729	310.1198186	255.0599093	-0.446031292
20.32415506	310.1815049	255.0907525	-0.448371435
20.37050282	309.3580173	254.6790087	-0.45024355
20.41685059	310.1649089	255.0824545	-0.453051721
20.46319835	310.0575306	255.0287653	-0.455391865
20.50954612	309.914949	254.9574745	-0.457263979
20.55589389	310.0895093	255.0447547	-0.46054018
20.60224165	309.4486116	254.7243058	-0.462880323
20.64858942	308.3922667	254.1961334	-0.465220466
20.69493718	308.6381776	254.3190888	-0.466624552
20.74128495	308.7509272	254.3754636	-0.468496666
20.78763272	308.2979511	254.1489756	-0.469432724
20.83398048	308.1395104	254.0697552	-0.471772867
20.88032825	308.4612844	254.2306422	-0.47411301
20.92667601	308.2865178	254.1432589	-0.476921182
20.97302378	307.8558513	253.9279257	-0.477857239
21.01937155	308.40315	254.201575	-0.479729354
21.06571931	308.5488963	254.2744482	-0.482069497
21.11206708	308.0355343	254.0177672	-0.483941611
21.15841484	308.7000064	254.3500032	-0.487217812
21.20476261	307.675178	253.837589	-0.488153869
21.25111038	306.9352875	253.4676438	-0.490962041
21.29745814	307.3234857	253.6617429	-0.491898098
21.34380591	306.9357055	253.4678528	-0.493302184
21.39015367	307.6613534	253.8306767	-0.497046413
21.43650144	307.6967249	253.8483625	-0.499386556
21.48284921	307.9180904	253.9590452	-0.502194728
21.52919697	307.3178186	253.6589093	-0.499854585
21.57554474	307.4190551	253.7095276	-0.504066843
21.6218925	307.6971284	253.8485642	-0.504534872
21.66824027	307.8378551	253.9189276	-0.507343043
21.71458804	307.537728	253.768864	-0.510619244
21.7609358	307.3197283	253.6598642	-0.512959387
21.80728357	306.57989	253.289945	-0.514363473
21.85363133	306.8019421	253.4009711	-0.516235587
21.8999791	307.0249615	253.5124808	-0.519979817
21.94632687	307.1139831	253.5569916	-0.520447845
21.99267463	307.0062111	253.5031056	-0.521851931
22.0390224	306.6948355	253.3474178	-0.524192074
22.08537016	305.8693503	252.9346752	-0.523724046
22.13171793	305.9508512	252.9754256	-0.526532217
22.1780657	306.5642081	253.2821041	-0.528404332
22.22441346	305.8111711	252.9055856	-0.530276447
22.27076123	306.5477305	253.2738653	-0.533552647
22.317109	306.2264329	253.1132165	-0.534488704
22.36345676	304.9576836	252.4788418	-0.534956733
22.40980453	305.4360276	252.7180138	-0.538232933
22.45615229	304.9300281	252.4650141	-0.539168991
22.50250006	304.4400836	252.2200418	-0.539637019
22.54884783	304.4744267	252.2372134	-0.541041105
22.59519559	304.4074941	252.2037471	-0.54291322
22.64154336	305.099706	252.549853	-0.545253363
22.68789112	304.7719719	252.385986	-0.54618942
22.73423889	304.7525906	252.3762953	-0.548529563
22.78058666	304.3029701	252.1514851	-0.549933649
22.82693442	304.0579275	252.0289638	-0.551805764
22.87328219	303.9575415	251.9787708	-0.552741821
22.91962995	304.2607993	252.1303997	-0.553677878
22.96597772	304.571951	252.2859755	-0.55648605
23.01232549	304.2755055	252.1377528	-0.558826193
23.05867325	304.4415806	252.2207903	-0.560230279
23.10502102	303.7522835	251.8761418	-0.561634365
23.15136878	303.9561486	251.9780743	-0.564442537
23.19771655	303.9069127	251.9534564	-0.564442537
23.24406432	304.297584	252.148792	-0.565846623
23.29041208	303.9531181	251.9765591	-0.567718738
23.33675985	303.6581588	251.8290794	-0.569590852
23.38310761	303.0240487	251.5120244	-0.569590852
23.42945538	303.0686733	251.5343367	-0.570994938
23.47580315	303.0694203	251.5347102	-0.572867053
23.52215091	303.2385707	251.6192854	-0.574739167
23.56849868	303.2906944	251.6453472	-0.578015368
23.61484644	302.9018589	251.4509295	-0.578483396
23.66119421	302.918637	251.4593185	-0.579419454
23.70754198	303.1691958	251.5845979	-0.58409974
23.75388974	302.2257273	251.1128637	-0.585035797
23.80023751	302.2323914	251.1161957	-0.586907912
23.84658527	302.5312247	251.2656124	-0.589248055
23.89293304	302.3470584	251.1735292	-0.591588198
23.93928081	302.4284368	251.2142184	-0.591588198
23.98562857	301.7204535	250.8602268	-0.591588198
24.03197634	301.8853618	250.9426809	-0.593928341
24.0783241	301.6007409	250.8003705	-0.594864399
24.12467187	301.6298281	250.8149141	-0.598140599
24.17101964	300.5484736	250.2742368	-0.59767257
24.2173674	301.0998309	250.5499155	-0.598608628
24.26371517	300.5761709	250.2880855	-0.600480742
24.31006293	300.8941423	250.4470712	-0.602352857
24.3564107	300.7029457	250.3514729	-0.602352857
24.40275847	300.6144638	250.3072319	-0.605161029
24.44910623	300.2330716	250.1165358	-0.606097086
24.495454	300.0641549	250.0320775	-0.605629057
24.54180176	299.5874472	249.7937236	-0.608437229
24.58814953	299.8051509	249.9025755	-0.608437229
24.6344973	300.3697871	250.1848936	-0.610309344
24.68084506	299.7464771	249.8732386	-0.611245401
24.72719283	299.9324852	249.9662426	-0.614521601
24.77354059	299.450678	249.725339	-0.616861745
24.81988836	299.7535305	249.8767653	-0.620137945
24.86623613	300.1372297	250.0686149	-0.621542031
24.91258389	299.7272477	249.8636239	-0.622946117
24.95893166	299.9280572	249.9640286	-0.62528626
25.00527942	299.9920374	249.9960187	-0.627158375
25.05162719	299.1775675	249.5887838	-0.628094432
25.09797496	299.1121871	249.5560936	-0.629498518
25.14432272	298.7510941	249.3755471	-0.630902604
25.19067049	299.104617	249.5523085	-0.63230669
25.23701825	298.9879572	249.4939786	-0.63230669
25.28336602	298.6625301	249.3312651	-0.63558289
25.32971379	298.6348694	249.3174347	-0.637923033
25.37606155	298.3535825	249.1767913	-0.637923033
25.42240932	298.1736546	249.0868273	-0.640731205
25.46875708	298.4741082	249.2370541	-0.643071348
25.51510485	298.0997906	249.0498953	-0.642135291
25.56145262	298.2094685	249.1047343	-0.644007406
25.60780038	297.822952	248.911476	-0.644943463
25.65414815	297.9349646	248.9674823	-0.64587952
25.70049591	297.2170689	248.6085345	-0.648219663
25.74684368	297.6614959	248.830748	-0.649623749
25.79319145	297.4238621	248.7119311	-0.651027835
25.83953921	297.4218161	248.7109081	-0.653367978
25.88588698	297.7176304	248.8588152	-0.653836007
25.93223474	297.7897122	248.8948561	-0.65617615
25.97858251	297.6277839	248.813892	-0.657112207
26.02493028	297.4167822	248.7083911	-0.660856437
26.07127804	297.5548036	248.7774018	-0.661324465
26.11762581	297.2759453	248.6379727	-0.662728551
26.16397357	297.0364902	248.5182451	-0.664600666
26.21032134	296.7375241	248.3687621	-0.666004752
26.25666911	296.9043775	248.4521888	-0.667876866
26.30301687	296.7718898	248.3859449	-0.667876866
26.34936464	295.9348787	247.9674394	-0.668344895
26.3957124	296.1402467	248.0701234	-0.673025181
