eps1	q	p	epsv
3.080876418	345.987067	272.9935335	-0.059362633
3.123772101	347.2721282	273.6360641	-0.075928949
3.169034443	348.8050715	274.4025358	-0.091574915
3.225538412	350.1777882	275.0888941	-0.108141231
3.266264658	351.5440349	275.7720175	-0.124707547
3.315076987	352.8318833	276.4159417	-0.142194214
3.367340693	354.0070273	277.0035137	-0.160141057
3.406883611	355.1689146	277.5844573	-0.177167549
3.458752874	356.7850883	278.3925442	-0.196034742
3.504015215	357.8839656	278.9419828	-0.213981585
3.554996981	358.9298827	279.4649414	-0.230547901
3.610810675	360.321832	280.160916	-0.24987527
3.657946621	361.1376735	280.5688368	-0.267822112
3.711295046	362.2990286	281.1495143	-0.287149481
3.752711567	363.0583281	281.5291641	-0.304175973
3.793339203	363.3834048	281.6917024	-0.318901588
3.838207102	364.3069266	282.1534633	-0.334547553
3.880708342	365.2518096	282.6259048	-0.348812992
3.918870708	365.9997924	282.9998962	-0.363998782
3.958117793	368.1724551	284.0862276	-0.382865975
4.007127344	368.7634932	284.3817466	-0.40265352
4.05031886	369.6189372	284.8094686	-0.422441064
4.092524267	370.6347523	285.3173762	-0.441768433
4.141632429	371.2511679	285.625584	-0.460635626
4.183246172	372.4034002	286.2017001	-0.480423171
4.2357071	373.1739649	286.5869825	-0.500210715
4.287379141	373.7281333	286.8640667	-0.520458435
4.33352898	374.8042967	287.4021484	-0.540706155
4.382242698	375.4504306	287.7252153	-0.559573348
4.428293926	376.0212798	288.0106399	-0.580281244
4.477204866	376.7299533	288.3649767	-0.600068788
4.525031088	377.4399118	288.7199559	-0.620316508
4.574632303	378.4328005	289.2164003	-0.641024403
4.625022405	379.0351091	289.5175546	-0.661272123
4.669298639	380.0288445	290.0144223	-0.681980018
4.715547088	380.5866885	290.2933443	-0.701767563
4.76731774	381.0045019	290.502251	-0.722935633
4.81494674	381.4379708	290.7189854	-0.744103704
4.858335477	381.7022971	290.8511486	-0.764351424
4.912176956	382.4453076	291.2226538	-0.785059319
4.961975392	382.8844017	291.4422009	-0.80622739
5.0105905	383.2555304	291.6277652	-0.826014934
5.057233393	383.8595645	291.9297823	-0.847183005
5.108609602	384.000526	292.000263	-0.867890901
5.158112206	384.2852377	292.1426189	-0.888598796
5.20495232	385.0990248	292.5495124	-0.909766867
5.249228554	385.6232632	292.8116316	-0.930934937
5.301985314	386.180165	293.0900825	-0.952103008
5.341725453	386.5079472	293.2539736	-0.973271079
5.391326668	386.9565381	293.4782691	-0.99443915
5.442111213	387.1951736	293.5975868	-1.01560722
5.490134656	387.8949738	293.9474869	-1.036775291
5.535594219	388.4444108	294.2222054	-1.057483186
5.590027362	388.3871882	294.1935941	-1.078191082
5.635881368	388.8703875	294.4351938	-1.099819328
5.682031207	388.8972683	294.4486342	-1.120527223
5.731040758	389.2811789	294.6405895	-1.142155469
5.782022524	389.5139685	294.7569843	-1.16332354
5.825115428	389.0362329	294.5181165	-1.184031435
5.87294165	389.6194075	294.8097038	-1.205199506
5.91928871	389.7835364	294.8917682	-1.226827752
5.95922607	390.0297029	295.0148515	-1.247075472
6.007348124	390.7607589	295.3803795	-1.268243543
6.054977124	390.7069165	295.3534583	-1.289871789
6.10714222	390.8547373	295.4273687	-1.31103986
6.154573998	391.173208	295.586604	-1.332207931
6.205950207	390.7211722	295.3605861	-1.35245565
6.249240334	391.5062244	295.7531122	-1.374544072
6.293023514	391.63156	295.81578	-1.394791792
6.340751125	391.9276744	295.9638372	-1.416420038
6.389366232	391.9845448	295.9922724	-1.438048284
6.440347998	391.5570267	295.7785134	-1.45875618
6.486103394	392.1631607	296.0815804	-1.47992425
6.533436562	391.8243429	295.9121715	-1.501092321
6.582051669	391.7479323	295.8739662	-1.522260392
6.629384837	392.0443715	296.0221858	-1.543428463
6.6812541	391.6948216	295.8474108	-1.564596533
6.724642837	392.2821937	296.1410969	-1.585764604
6.770398233	392.1814003	296.0907002	-1.60739285
6.821675831	391.6608715	295.8304358	-1.628100746
6.86664234	391.878022	295.939011	-1.650189167
6.915257448	391.9615361	295.9807681	-1.670436887
6.969493369	392.1569526	296.0784763	-1.692065133
7.015051543	391.8400246	295.9200123	-1.713693379
7.063074986	391.7091334	295.8545667	-1.733941099
7.113662309	391.4541819	295.727091	-1.755569345
7.164446854	391.5933521	295.7966761	-1.775817065
7.221049434	391.786713	295.8933565	-1.796985136
7.269171488	391.4145925	295.7072963	-1.817232856
7.307925519	391.6216362	295.8108181	-1.8370204
7.358907285	390.7498817	295.3749409	-1.85726812
7.402591854	390.9304827	295.4652414	-1.878436191
7.446670867	391.1307275	295.5653638	-1.898223735
7.498047076	390.9249095	295.4624548	-1.918931631
7.545084411	390.8251217	295.4125609	-1.938258999
7.588374538	391.1375644	295.5687822	-1.95942707
7.642117405	390.8654002	295.4327001	-1.97967479
7.697142213	390.9596951	295.4798476	-1.999462334
7.74437677	391.0354279	295.517714	-2.019710054
7.796936308	390.5186804	295.2593402	-2.038577248
7.84229726	390.2913146	295.1456573	-2.060665669
7.887362381	389.9774025	294.9887013	-2.079993038
7.935780267	389.8197863	294.9098932	-2.099780583
7.980450944	389.5896524	294.7948262	-2.119107952
8.024924399	389.5632292	294.7816146	-2.138895496
8.068411747	389.8643541	294.9321771	-2.159603391
8.119492124	389.4532127	294.7266064	-2.178470585
8.174122488	389.1171349	294.5585675	-2.197337778
8.220765381	389.9684242	294.9842121	-2.217585498
8.271352704	389.590113	294.7950565	-2.236912867
8.320855308	389.8014999	294.90075	-2.256700412
8.36868153	388.8261119	294.413056	-2.275567605
8.415718865	388.8297055	294.4148528	-2.294894974
8.467883961	388.2746769	294.1373385	-2.314222343
8.51285047	388.5062048	294.2531024	-2.333549712
8.555154489	388.5779821	294.2889911	-2.352877081
8.601994603	388.5426464	294.2713232	-2.371744274
8.64922916	388.2378589	294.1189295	-2.390611468
8.700605369	387.5348539	293.767427	-2.409478661
8.748826033	386.826877	293.4134385	-2.426965328
8.799314746	387.0189434	293.5094717	-2.445832522
8.848531379	386.7891038	293.3945519	-2.46423954
8.893557055	386.5609201	293.2804601	-2.482646558
8.941807303	386.3156373	293.1578187	-2.501973927
8.988854499	386.0242452	293.0121226	-2.519920769
9.034156285	385.4420984	292.7210492	-2.537867612
9.074852948	385.7921064	292.8960532	-2.555354279
9.125026106	385.5019799	292.75099	-2.573761297
9.178206892	384.5429964	292.2714982	-2.591247964
9.226052836	384.0917376	292.0458688	-2.608274456
9.276117522	384.9001239	292.450062	-2.627601825
9.325344017	384.3350289	292.1675145	-2.645548668
9.375586202	383.8801675	291.9400838	-2.663035335
9.418965078	383.7158143	291.8579072	-2.681442353
9.462975063	383.4738063	291.7369032	-2.698468844
9.509716566	383.08249	291.541245	-2.715955512
9.559840418	383.3491156	291.6745578	-2.733442179
9.60281499	383.1177393	291.5588697	-2.750928846
9.645829006	382.4787931	291.2393966	-2.768415513
9.704601023	382.007028	291.003514	-2.785442005
9.751539748	381.4323794	290.7161897	-2.802928672
9.805844697	381.1334702	290.5667351	-2.819494988
9.847330246	381.2137474	290.6068737	-2.83652148
9.895629799	381.0959894	290.5479947	-2.854008147
9.941089362	380.5991617	290.2995809	-2.869654112
9.999033049	380.3486863	290.1743432	-2.886220428
10.05882076	380.2810502	290.1405251	-2.902786745
10.09903423	379.9511878	289.9755939	-2.920273412
10.14613073	379.8100107	289.9050054	-2.936839728
10.19426264	378.6197361	289.3098681	-2.952945869
10.24064915	378.6360013	289.3180007	-2.968591834
10.2880119	377.6012473	288.8006237	-2.984697975
10.33435896	377.455055	288.7275275	-2.999423589
10.3792663	378.1918591	289.0959296	-3.016450081
10.42732919	377.2381092	288.6190546	-3.031635871
10.47474125	376.5864444	288.2932222	-3.047281836
10.52445093	376.7603184	288.3801592	-3.063387977
10.56912161	376.3196409	288.1598205	-3.078573767
10.61760852	376.2239813	288.1119907	-3.094219732
10.66740696	375.6581399	287.82907	-3.109865698
10.71443443	375.1769285	287.5884643	-3.125051488
10.77280215	374.6344322	287.3172161	-3.139777102
10.81990851	375.2092586	287.6046293	-3.156343418
10.86098976	374.8808205	287.4404103	-3.171069033
10.91666539	374.3578478	287.1789239	-3.185794647
10.96244051	373.4725348	286.7362674	-3.199599911
11.00849174	373.4248312	286.7124156	-3.215706051
11.05109159	372.8516326	286.4258163	-3.229511315
11.10010114	372.2504186	286.1252093	-3.243776754
11.14999819	371.7851281	285.8925641	-3.258502368
11.20433272	371.5940483	285.7970242	-3.272307632
11.24653813	371.3159674	285.6579837	-3.287493422
11.29288519	370.6465829	285.3232915	-3.300378334
11.34228918	370.8909266	285.4454633	-3.3160243
11.39228484	370.6461845	285.3230923	-3.330289739
11.44464716	370.3559578	285.1779789	-3.343634827
11.48557063	369.512783	284.7563915	-3.35744009
11.53379129	369.7021548	284.8510774	-3.372165705
11.57954669	369.7025278	284.8512639	-3.385970968
11.63141595	369.3337165	284.6668583	-3.400236407
11.67648107	368.5544443	284.2772222	-3.413581495
11.71898231	368.0193042	284.0096521	-3.426926583
11.76532937	366.8484691	283.4242346	-3.440271671
11.81108476	367.2416641	283.6208321	-3.452696409
11.86867345	366.4497558	283.2248779	-3.466501672
11.9166969	367.1233285	283.5616643	-3.47984676
11.96718561	365.5344412	282.7672206	-3.493652024
12.01599794	365.1935885	282.5967943	-3.506536936
12.0633311	364.3914198	282.1957099	-3.518501498
12.11066427	363.6176681	281.8088341	-3.531386411
12.15740578	362.9197352	281.4598676	-3.543350972
12.203457	363.2929839	281.646492	-3.556235885
12.25404433	362.625969	281.3129845	-3.568200447
12.30344832	362.3491597	281.1745799	-3.580165009
12.35078149	361.6103853	280.8051927	-3.592589746
12.39417023	361.1392755	280.5696378	-3.603633957
12.43706591	361.1511476	280.5755738	-3.615598518
12.48942823	360.5251591	280.2625796	-3.62756308
12.53429612	359.5164642	279.7582321	-3.639527642
12.5817279	358.8632811	279.4316406	-3.650111677
12.63339994	358.6850635	279.3425318	-3.660235537
12.68033867	357.8217753	278.9108877	-3.672660274
12.73082738	357.2096545	278.6048273	-3.683704485
12.77638555	356.3370078	278.1685039	-3.69428852
12.82500066	356.0530593	278.0265297	-3.705792907
12.87775742	355.6730812	277.8365406	-3.715916767
12.92390726	356.351458	278.175729	-3.727881328
12.97212793	356.6101422	278.3050711	-3.739385715
13.01541805	355.9011702	277.9505851	-3.74996975
13.06541371	356.4321785	278.2160893	-3.761934312
13.11136633	356.2727573	278.1363787	-3.773438698
13.15741755	355.4149202	277.7074601	-3.784482909
13.20711738	355.2984506	277.6492253	-3.794606769
13.26253663	355.4270722	277.7135361	-3.806111155
13.31292673	355.4347722	277.7173861	-3.81669519
13.35947101	353.8867034	276.9433517	-3.827739401
13.40838195	354.135862	277.067931	-3.838323437
13.4499957	354.3458643	277.1729322	-3.851208349
13.50156913	354.1531742	277.0765871	-3.861332209
13.54811341	353.4954336	276.7477168	-3.871916244
13.59209381	353.4367694	276.7183847	-3.882960455
13.63755338	352.2857125	276.1428563	-3.893544491
13.6872532	351.89614	275.94807	-3.904128526
13.7366572	351.5202397	275.7601199	-3.913332035
13.78260981	351.6650556	275.8325278	-3.924376246
13.83142214	351.439258	275.719629	-3.934500106
13.87629004	350.7900134	275.3950067	-3.943243439
13.92756764	350.7771558	275.3885779	-3.95428765
13.98180356	350.6137632	275.3068816	-3.963951335
14.03081311	349.9591148	274.9795574	-3.974075195
14.07153936	349.2532735	274.6266368	-3.982818528
14.12942388	348.6434863	274.3217432	-3.991561862
14.17212234	348.539653	274.2698265	-4.002145897
14.22182216	347.6715293	273.8357647	-4.010889231
14.27329698	347.686782	273.843391	-4.02009274
14.31678433	347.5349289	273.7674645	-4.030676775
14.36539944	346.5187713	273.2593857	-4.038499758
14.40799929	346.8256158	273.4128079	-4.047243091
14.45493802	346.7825195	273.3912598	-4.056906776
14.50483506	345.6135144	272.8067572	-4.064729758
14.55542239	345.4083127	272.7041564	-4.073933267
14.60157222	344.8602835	272.4301418	-4.08175625
14.65097622	344.5452955	272.2726478	-4.09188011
14.69426635	343.3870754	271.6935377	-4.098782742
14.74682588	342.2685843	271.1342922	-4.107526075
14.79475072	343.7266286	271.8633143	-4.116729584
14.84800053	342.4665169	271.2332585	-4.122711865
14.89375592	342.1690361	271.0845181	-4.13237555
14.95193628	341.0574963	270.5287482	-4.139738357
15.00242499	340.8427513	270.4213757	-4.148021515
15.04610956	340.9873364	270.4936682	-4.156764849
15.09906354	339.3494188	269.6747094	-4.162286954
15.14511477	339.2390175	269.6195088	-4.171490463
15.19313821	339.0497492	269.5248746	-4.177472744
15.23386446	338.4844162	269.2422081	-4.185295727
15.28011291	338.2965055	269.1482528	-4.193118709
15.33217939	338.1518211	269.0759106	-4.200941692
15.37507507	337.9123444	268.9561722	-4.208304499
15.42161936	337.7704961	268.8852481	-4.215207131
15.46984002	337.5850464	268.7925232	-4.222109763
15.51963846	337.5213942	268.7606971	-4.230392921
15.57091606	336.8437176	268.4218588	-4.237755728
15.61943255	336.9396926	268.4698463	-4.246038886
15.66469489	337.0880249	268.5440125	-4.253401693
15.71222528	336.1057753	268.0528877	-4.262145027
15.75640291	335.6871141	267.8435571	-4.269047659
15.80196108	334.9638813	267.4819407	-4.275490115
15.85747894	334.7208581	267.3604291	-4.282392747
15.90638988	335.4625706	267.7312853	-4.289755554
15.95628693	334.6335558	267.3167779	-4.296658186
16.00174649	333.9371522	266.9685761	-4.304481168
16.05095327	333.8086776	266.9043388	-4.310923625
16.08990452	333.6975028	266.8487514	-4.317826256
16.14680293	333.5616136	266.7808068	-4.326109415
16.19443193	333.0829558	266.5414779	-4.332091695
16.2408776	331.5793091	265.7896546	-4.338534152
16.28860521	331.3436693	265.6718347	-4.344056257
16.33228978	331.8453894	265.9226947	-4.35187924
16.38139794	332.0932557	266.0466279	-4.35694117
16.43119638	330.7660309	265.3830155	-4.364303977
16.48188231	331.4103406	265.7051703	-4.370746433
16.52813076	331.0944492	265.5472246	-4.378109241
16.57368894	330.7655047	265.3827524	-4.383631346
16.6227971	330.3268574	265.1634287	-4.389613627
16.66914416	330.3027487	265.1513744	-4.396516259
16.71913982	329.8102083	264.9051042	-4.402498539
16.77327713	329.4856645	264.7428323	-4.407560469
16.8188353	329.7714752	264.8857376	-4.41354275
16.86311154	330.3859351	265.1929676	-4.419985207
16.91517802	329.8332987	264.9166494	-4.426427663
16.96231397	329.4611049	264.7305525	-4.432409944
17.00757631	328.5983073	264.2991537	-4.438392225
17.05885391	328.4370953	264.2185477	-4.443454155
17.10658152	328.5624921	264.2812461	-4.44897626
17.158648	328.4526231	264.2263116	-4.454958541
17.20933394	327.8612417	263.9306209	-4.460020471
17.25489211	327.8592902	263.9296451	-4.465082401
17.30202806	328.056589	264.0282945	-4.471064682
17.34719179	326.7961188	263.3980594	-4.476586787
17.39560967	327.0472256	263.5236128	-4.482108892
17.44244979	327.0871815	263.5435908	-4.488091173
17.48850101	326.9592099	263.479605	-4.493613279
17.53751056	326.1496869	263.0748435	-4.497754858
17.58435068	326.3055333	263.1527667	-4.503276963
17.62902136	326.4351801	263.2175901	-4.508338893
17.67477675	327.1557192	263.5778596	-4.512940648
17.72053215	326.4086214	263.2043107	-4.519843279
17.77535973	326.1739151	263.0869576	-4.523064508
17.82525678	326.4302576	263.2151288	-4.528586613
17.87495661	325.9500111	262.9750056	-4.534568894
17.92445921	325.8861552	262.9430776	-4.540090999
17.97337015	325.4608519	262.730426	-4.545613105
18.0140964	325.6597548	262.8298774	-4.55113521
18.07138925	324.6588031	262.3294016	-4.554816614
18.11911686	324.3557648	262.1778824	-4.559418368
18.16733753	323.8944581	261.9472291	-4.564020123
18.20974016	323.9440869	261.9720435	-4.569542228
18.25441083	322.5453178	261.2726589	-4.574143983
18.30420927	322.9508231	261.4754116	-4.579205913
18.35218951	323.0576813	261.5288407	-4.584267843
18.40016975	322.1049423	261.0524712	-4.587949246
18.44814999	322.4356271	261.2178136	-4.59163065
18.49613023	323.1012901	261.5506451	-4.59669258
18.54411047	322.4156771	261.2078386	-4.601294334
18.59209071	322.4605275	261.2302638	-4.605435913
18.64007095	322.5446504	261.2723252	-4.610497843
18.68805118	322.2117048	261.1058524	-4.615559773
18.73603142	322.1132894	261.0566447	-4.620161528
18.78401166	321.6253691	260.8126846	-4.625223458
18.8319919	321.5960714	260.7980357	-4.62798451
18.87997214	321.7990401	260.8995201	-4.63304644
18.92795238	321.9057678	260.9528839	-4.637188019
18.97593262	321.2029473	260.6014737	-4.641329598
19.02391286	321.7003897	260.8501949	-4.646391528
19.0718931	321.7837566	260.8918783	-4.650993283
19.11987334	321.5901035	260.7950518	-4.654214511
19.16785357	321.8006994	260.9003497	-4.65835609
19.21583381	321.2140117	260.6070059	-4.661577318
19.26381405	321.8978587	260.9489294	-4.668940126
19.31179429	321.3183865	260.6591933	-4.672161354
19.35977453	321.3512211	260.6756106	-4.676763108
19.40775477	321.2956449	260.6478225	-4.680444512
19.45573501	320.1128171	260.0564086	-4.684586091
19.50371525	320.225305	260.1126525	-4.688267494
19.55169549	320.5775846	260.2887923	-4.693329424
19.59967573	320.5677005	260.2838503	-4.697931179
19.64765597	320.2730629	260.1365315	-4.702072758
19.6956362	319.7444055	259.8722028	-4.705293986
19.74361644	319.8569656	259.9284828	-4.708515214
19.79159668	320.3199202	260.1599601	-4.713116969
19.83957692	319.5411508	259.7705754	-4.71403732
19.88755716	320.4189565	260.2094783	-4.71909925
19.9355374	320.2046281	260.1023141	-4.72416118
19.98351764	319.0489572	259.5244786	-4.726001881
20.03149788	319.5513832	259.7756916	-4.730603636
20.07947812	319.8670969	259.9335485	-4.734745215
20.12745836	320.1974277	260.0987139	-4.738426619
20.17543859	320.09631	260.048155	-4.742568198
20.22341883	319.6628682	259.8314341	-4.746709777
20.27139907	319.54098	259.77049	-4.750851356
20.31937931	318.6297076	259.3148538	-4.753152233
20.36735955	318.1157996	259.0578998	-4.756833637
20.41533979	319.3143512	259.6571756	-4.76051504
20.46332003	318.2772449	259.1386225	-4.763736268
20.51130027	318.9537807	259.4768904	-4.768338023
20.55928051	317.042684	258.521342	-4.771559251
20.60726075	317.6402139	258.820107	-4.774780479
20.65524099	317.698592	258.849296	-4.778461883
20.70322122	317.8818324	258.9409162	-4.781683111
20.75120146	318.1291311	259.0645656	-4.786284866
20.7991817	317.4294499	258.714725	-4.790426445
20.84716194	317.5404521	258.7702261	-4.792267146
20.89514218	316.9458292	258.4729146	-4.79594855
20.94312242	317.8872608	258.9436304	-4.799629954
20.99110266	318.0065513	259.0032757	-4.802851182
21.0390829	316.8931021	258.4465511	-4.80607241
21.08706314	317.0944861	258.5472431	-4.809293638
21.13504338	317.5003627	258.7501814	-4.814815743
21.18302362	316.959845	258.4799225	-4.818957323
21.23100385	317.1668787	258.5834394	-4.822178551
21.27898409	316.9625522	258.4812761	-4.825859954
21.32696433	316.4049967	258.2024984	-4.829081182
21.37494457	316.6862163	258.3431082	-4.832302411
21.42292481	315.8648089	257.9324045	-4.835063463
21.47090505	316.410987	258.2054935	-4.838284691
21.51888529	317.0514509	258.5257255	-4.84150592
21.56686553	316.771714	258.385857	-4.845187323
21.61484577	316.7366594	258.3683297	-4.848868727
21.66282601	316.7449152	258.3724576	-4.85162978
21.71080624	316.5561485	258.2780743	-4.854390832
21.75878648	316.8378481	258.4189241	-4.858532411
21.80676672	315.957594	257.978797	-4.861293464
21.85474696	315.8420532	257.9210266	-4.864514692
21.9027272	316.4005568	258.2002784	-4.866355394
21.95070744	315.499849	257.7499245	-4.869576622
21.99868768	315.6436835	257.8218418	-4.871877499
22.04666792	314.7401266	257.3700633	-4.874178377
22.09464816	315.4507915	257.7253958	-4.876479254
22.1426284	315.1011844	257.5505922	-4.878780131
22.19060864	314.6452893	257.3226447	-4.880620833
22.23858887	314.3890901	257.1945451	-4.883381886
22.28656911	314.1533286	257.0766643	-4.883842061
22.33454935	314.6200222	257.3100111	-4.885682763
22.38252959	315.0520667	257.5260334	-4.889824342
22.43050983	314.8705672	257.4352836	-4.892125219
22.47849007	314.9563039	257.478152	-4.894886272
22.52647031	314.7262376	257.3631188	-4.897647325
22.57445055	314.1448704	257.0724352	-4.899027851
22.62243079	313.6189924	256.8094962	-4.899948202
22.67041103	313.6038384	256.8019192	-4.902709255
22.71839126	313.6433835	256.8216918	-4.905010132
22.7663715	314.6967638	257.3483819	-4.90823136
22.81435174	314.2121858	257.1060929	-4.910992413
22.86233198	313.4648515	256.7324258	-4.912372939
22.91031222	314.028124	257.014062	-4.915594167
22.95829246	313.6430802	256.8215401	-4.916514518
23.0062727	313.1900156	256.5950078	-4.920195922
23.05425294	313.7196683	256.8598342	-4.922956974
23.10223318	313.5679151	256.7839576	-4.923877325
23.15021342	312.4216586	256.2108293	-4.925718027
23.19819366	313.4314622	256.7157311	-4.929859606
23.24617389	313.9876789	256.9938395	-4.934001185
23.29415413	313.9372979	256.968649	-4.936302063
23.34213437	313.9901864	256.9950932	-4.939523291
23.39011461	313.6515938	256.8257969	-4.940443642
23.43809485	313.3170636	256.6585318	-4.942284343
23.48607509	314.0519022	257.0259511	-4.945505572
23.53405533	313.5277785	256.7638893	-4.946425922
23.58203557	313.9475393	256.9737697	-4.948266624
23.63001581	313.8162822	256.9081411	-4.950567502
23.67799605	314.0035134	257.0017567	-4.952408203
23.72597629	314.6167514	257.3083757	-4.955169256
23.77395652	313.4167714	256.7083857	-4.957009958
23.82193676	314.0464012	257.0232006	-4.958390484
23.869917	313.9471799	256.97359	-4.960691361
23.91789724	314.5487963	257.2743982	-4.962071888
23.96587748	313.7272285	256.8636143	-4.965753291
24.01385772	314.9432838	257.4716419	-4.968054169
24.06183796	315.0831755	257.5415878	-4.971275397
24.1098182	314.4187006	257.2093503	-4.973116099
24.15779844	314.3536556	257.1768278	-4.974496625
24.20577868	313.9666215	256.9833108	-4.978178029
24.25375891	314.3510963	257.1755482	-4.980478906
24.30173915	314.3247609	257.1623805	-4.981859432
24.34971939	313.7767664	256.8883832	-4.984620485
24.39769963	313.9779793	256.9889897	-4.986461187
24.44567987	313.8410238	256.9205119	-4.989682415
24.49366011	313.8962566	256.9481283	-4.991983292
24.54164035	314.2883642	257.1441821	-4.992903643
24.58962059	314.3464805	257.1732403	-4.996124871
24.63760083	315.1608397	257.5804199	-4.999346099
24.68558107	313.7447065	256.8723533	-5.002567327
24.73356131	314.4317087	257.2158544	-5.004408029
24.78154154	314.9390345	257.4695173	-5.007169082
24.82952178	314.5086949	257.2543475	-5.009930135
24.87750202	314.6586026	257.3293013	-5.012231012
24.92548226	313.6961566	256.8480783	-5.012691187
24.9734625	314.5104479	257.255224	-5.016372591
25.02144274	313.6888287	256.8444144	-5.017753117
25.06942298	314.3083777	257.1541889	-5.020974346
25.11740322	314.1145703	257.0572852	-5.022815047
25.16538346	314.8439281	257.4219641	-5.0255761
25.2133637	314.4022271	257.2011136	-5.027876977
25.26134393	315.1788552	257.5894276	-5.031558381
25.30932417	315.1648609	257.5824305	-5.033399083
25.35730441	314.7345606	257.3672803	-5.036160135
25.40528465	315.0725233	257.5362617	-5.038921188
25.45326489	314.4750811	257.2375406	-5.039381364
25.50124513	315.047937	257.5239685	-5.043062767
25.54922537	314.3435893	257.1717947	-5.044903469
25.59720561	313.668399	256.8341995	-5.04582382
25.64518585	314.4282062	257.2141031	-5.046744171
25.69316609	314.6041014	257.3020507	-5.049045048
25.74114633	314.4789586	257.2394793	-5.05088575
25.78912656	313.7347033	256.8673517	-5.053646803
25.8371068	314.9335426	257.4667713	-5.056868031
25.88508704	315.0832796	257.5416398	-5.058708732
25.93306728	314.7996657	257.3998329	-5.059629083
25.98104752	314.7882059	257.394103	-5.063770662
26.02902776	314.5900617	257.2950309	-5.06607154
26.077008	313.9379694	256.9689847	-5.068372417
26.12498824	313.98428	256.99214	-5.070213119
26.17296848	314.074952	257.037476	-5.072053821
26.22094872	313.7044437	256.8522219	-5.074354698
26.26892896	313.631595	256.8157975	-5.075275049
26.31690919	313.8398292	256.9199146	-5.078036101
26.36488943	313.3024636	256.6512318	-5.080797154
26.41286967	314.029659	257.0148295	-5.08217768
26.46084991	313.9452212	256.9726106	-5.084478558
26.50883015	313.9940775	256.9970388	-5.086779435
26.55681039	313.6339112	256.8169556	-5.087699786
26.60479063	314.2979794	257.1489897	-5.090000663
26.65277087	314.1589945	257.0794973	-5.093221891
26.70075111	314.3952304	257.1976152	-5.095982944
26.74873135	314.4210293	257.2105147	-5.096903295
26.79671158	314.0062052	257.0031026	-5.096903295
26.84469182	313.6353919	256.817696	-5.099204172
