eps1	q	p	epsv
6.583002629	539.227453	369.6137265	-4.039810017
6.624549952	538.5924896	369.2962448	-4.076610837
6.66373998	537.9870512	368.9935256	-4.112031627
6.704403318	537.9289567	368.9644784	-4.150672488
6.749977687	537.4109671	368.7054836	-4.187473308
6.796730703	536.4356871	368.2178436	-4.224734138
6.846233896	536.3526513	368.1763257	-4.261534958
6.894853104	535.804517	367.9022585	-4.297875768
6.934927118	534.821319	367.4106595	-4.335136598
6.975786897	534.2574774	367.1287387	-4.372397428
7.021066604	532.6849945	366.3424973	-4.408278228
7.067328517	532.6207937	366.3103969	-4.443699017
7.110840253	531.9788524	365.9894262	-4.480959847
7.153664444	530.6159239	365.307962	-4.515920626
7.199926357	530.0261504	365.0130752	-4.551341416
7.246188271	529.520133	364.7600665	-4.586302195
7.284101431	529.2561327	364.6280664	-4.621262974
7.328497152	528.9309745	364.4654873	-4.656223753
7.37230355	528.0363845	364.0181923	-4.691184532
7.423771156	528.168038	364.084019	-4.72522529
7.460898551	527.4427771	363.7213886	-4.7615661
7.507455126	526.9233699	363.461685	-4.796066869
7.559708497	526.4684529	363.2342265	-4.830567637
7.602925571	525.5061888	362.7530944	-4.865988427
7.645160439	524.3832106	362.1916053	-4.899569175
7.692208117	523.3420539	361.671027	-4.934069944
7.737880706	522.8138505	361.4069253	-4.967190682
7.780704897	522.2930632	361.1465316	-5.002151461
7.824511295	521.7843034	360.8921517	-5.035272199
7.869594561	520.4553115	360.2276558	-5.067932926
7.912811634	519.7253309	359.8626655	-5.101513675
7.965556109	518.9184447	359.4592224	-5.135094423
8.008871403	518.0322307	359.0161154	-5.168215161
8.052677801	517.3776864	358.6888432	-5.200875889
8.100413023	516.1680735	358.0840368	-5.233536617
8.138817286	515.3272278	357.6636139	-5.265277324
8.18036461	514.5208446	357.2604223	-5.297938052
8.225644317	514.2665782	357.1332891	-5.330598779
8.27662082	512.6964408	356.3482204	-5.362799497
8.315516186	511.8442024	355.9221012	-5.395460225
8.362956747	509.6835892	354.8417946	-5.426740922
8.402736099	509.1857376	354.5928688	-5.459401649
8.453810822	507.8679716	353.9339858	-5.491602367
8.501054942	506.8047374	353.4023687	-5.523343074
8.54662931	505.5870226	352.7935113	-5.55324374
8.583560264	504.096065	352.0480325	-5.584524437
8.631393708	503.4744366	351.7372183	-5.614885114
8.673039251	502.5326811	351.2663406	-5.64524579
8.718024296	501.2773079	350.638654	-5.673306416
8.757901869	500.5129138	350.2564569	-5.703667092
8.799940295	499.0473925	349.5236963	-5.733567759
8.848952386	498.4774623	349.2387312	-5.762548404
8.892758784	498.0827274	349.0413637	-5.793829101
8.939413579	497.5714503	348.7857252	-5.823269757
8.985871934	496.6168375	348.3084188	-5.852250403
9.029187228	496.0330589	348.0165295	-5.881231049
9.079476187	494.4523338	347.2261669	-5.911131715
9.123970129	493.2366819	346.618341	-5.93873233
9.166990761	492.7098657	346.3549329	-5.968172986
9.215020646	491.512273	345.7561365	-5.996693622
9.256862631	490.575974	345.287987	-6.025214257
9.297525968	489.2435988	344.6217994	-6.053274882
9.338975071	487.885866	343.942933	-6.079495467
9.389558691	487.1462506	343.5731253	-6.106636071
9.433266868	486.3665007	343.1832504	-6.133776676
9.481591415	484.9562435	342.4781218	-6.160917281
9.526537171	484.1910702	342.0955351	-6.188977906
9.576118941	482.3486832	341.1743416	-6.21473848
9.617106407	480.5255303	340.2627652	-6.240039044
9.661178	479.4826829	339.7413415	-6.266259628
9.708795358	478.1841435	339.0920718	-6.292020202
9.745009302	477.7758887	338.8879444	-6.317780776
9.786576269	477.1074859	338.553743	-6.34354135
9.833132844	477.1111927	338.5555964	-6.368841914
9.876762444	476.0119025	338.0059513	-6.393682468
9.9224645	474.9667424	337.4833712	-6.418063011
9.965720862	473.7371178	336.8685589	-6.441983544
10.01735544	473.1803572	336.5901786	-6.4714242
10.06431472	471.3735603	335.6867802	-6.494884723
10.10635315	470.6164103	335.3082052	-6.518805256
10.15207485	470.2135409	335.1067705	-6.543645809
10.19364182	469.0107053	334.5053527	-6.566646322
10.23697675	467.9592608	333.9796304	-6.590106844
10.27400593	467.3829349	333.6914675	-6.614487388
10.3214956	466.1394641	333.0697321	-6.63702789
10.35800421	464.9370904	332.4685452	-6.660028402
10.40812619	464.6305579	332.315279	-6.683028915
10.45354341	463.1968153	331.5984077	-6.705109407
10.50307606	462.5389129	331.2694565	-6.727189899
10.5501041	461.0825035	330.5412518	-6.749730401
10.59133712	459.8449237	329.9224619	-6.771350883
10.63320857	459.9161315	329.9580658	-6.793431375
10.68336984	458.80799	329.403995	-6.815511867
10.73086933	458.3244313	329.1622157	-6.837592359
10.78582377	457.0265889	328.5132945	-6.85783281
10.82704697	456.0725392	328.0362696	-6.878533271
10.87119714	456.1003953	328.0501977	-6.901073774
10.91844125	453.929619	326.9648095	-6.922234245
10.95504808	453.2946541	326.6473271	-6.942014686
11.00407982	452.0923245	326.0461623	-6.962715147
11.04614771	451.1011258	325.5505629	-6.983415608
11.08759681	451.1598736	325.5799368	-7.00411607
11.13238541	449.9385846	324.9692923	-7.024356521
11.17654541	449.5921293	324.7960647	-7.044596972
11.22459493	448.2657697	324.1328849	-7.064837423
11.26421713	446.618889	323.3094445	-7.083697843
11.30608858	445.9877541	322.9938771	-7.103018273
11.35507121	445.5459392	322.7729696	-7.122798714
11.4022564	444.5968955	322.2984478	-7.141659134
11.44244827	443.5463306	321.7731653	-7.160979565
11.4994457	442.1944442	321.0972221	-7.180299995
11.54399858	440.6429923	320.3214962	-7.197780385
11.57977053	441.3217838	320.6608919	-7.218020836
11.62829151	439.7206246	319.8603123	-7.235961236
11.67554546	438.4487662	319.2243831	-7.254361646
11.71954829	437.8718364	318.9359182	-7.272302045
11.75913121	437.3529177	318.6764589	-7.290702455
11.80303582	436.1514984	318.0757492	-7.309562876
11.85126215	435.0498939	317.524947	-7.326583255
11.90027424	434.1851598	317.0925799	-7.343603634
11.94624149	433.1044777	316.5522389	-7.362464054
11.98592262	432.7977427	316.3988714	-7.380864465
12.02894326	431.3597297	315.6798649	-7.397884844
12.07746424	430.5775766	315.2887883	-7.414445213
12.12588701	429.4629223	314.7314612	-7.432385613
12.16939875	428.8579322	314.4289661	-7.448485971
12.20839233	428.1936526	314.0968263	-7.466426371
12.25622578	427.2187299	313.609365	-7.48252673
12.29885353	426.818909	313.4094545	-7.499087099
12.34678519	425.8229895	312.9114948	-7.517027499
12.38960938	424.3772206	312.1886103	-7.533127857
12.42978161	423.4118596	311.7059298	-7.549688226
12.47388267	422.5861285	311.2930643	-7.565788585
12.51434957	422.260788	311.130394	-7.581888944
12.57013888	421.8172101	310.9086051	-7.597989303
12.61708834	420.9926236	310.4963118	-7.614549672
12.65971609	420.0174229	310.0087115	-7.62973001
12.70519224	418.9999342	309.4999671	-7.644910348
12.7526328	418.5635738	309.2817869	-7.660550697
12.79418012	417.4688376	308.7344188	-7.676191045
12.83847762	417.264394	308.632197	-7.691371383
12.88061427	415.8088434	307.9044217	-7.706551722
12.92451889	415.3915099	307.695755	-7.72219207
12.97156657	415.0752818	307.5376409	-7.736452388
13.01989111	414.4715616	307.2357808	-7.751172716
13.0617331	412.4715578	306.2357789	-7.764053003
13.10190533	411.8146342	305.9073171	-7.778313321
13.14453308	411.1833847	305.5916924	-7.792573638
13.19197364	411.10096	305.55048	-7.807293966
13.23686047	410.9643898	305.4821949	-7.822014294
13.27663982	410.220819	305.1104095	-7.834894581
13.3241786	409.4544926	304.7272463	-7.85007492
13.37348535	408.4531608	304.2265804	-7.863415217
13.415622	406.8532691	303.4266346	-7.875835494
13.46149103	405.9367876	302.9683938	-7.891015832
13.5013686	404.2571849	302.1285925	-7.902976098
13.54743408	403.3215007	301.6607504	-7.915856385
13.59644617	402.5409611	301.2704806	-7.928736672
13.64290452	401.918988	300.959494	-7.941616959
13.68788957	401.4721075	300.7360538	-7.954497247
13.72560629	400.0844778	300.0422389	-7.966917523
13.77393083	399.8469242	299.9234621	-7.97841778
13.81646036	399.4217819	299.710891	-7.990838056
13.86085608	399.3973076	299.6986538	-8.002798323
13.90220696	398.2112458	299.1056229	-8.01613862
13.9495493	396.5277241	298.2638621	-8.027178866
14.00445463	396.5033229	298.2516615	-8.040059153
14.04560907	395.3538972	297.6769486	-8.05247943
14.08784394	394.4667094	297.2333547	-8.063519676
14.12644465	393.7346867	296.8673434	-8.074559922
14.17987666	392.8540427	296.4270214	-8.086060178
14.22240619	391.7658572	295.8829286	-8.098940465
14.26631081	391.460256	295.730128	-8.109980711
14.30618838	390.1917742	295.0958871	-8.120560947
14.34930724	388.6191846	294.3095923	-8.131601193
14.39615847	388.5490913	294.2745457	-8.142181429
14.44094708	388.4504534	294.2252267	-8.153221675
14.48210152	387.8323415	293.9161708	-8.16288189
14.52522037	387.5900245	293.7950123	-8.173922136
14.57354492	385.8278868	292.9139434	-8.184502372
14.62039616	385.3067309	292.6533655	-8.194622597
14.67255131	383.6345657	291.8172829	-8.204282812
14.72225094	382.5065712	291.2532856	-8.212102987
14.75584239	383.2523926	291.6261963	-8.222683222
14.81290857	382.5221469	291.2610735	-8.232803448
14.85376835	381.9386708	290.9693354	-8.242463663
14.89502102	382.1377139	291.068857	-8.253503909
14.9373541	379.7559722	289.8779861	-8.261324083
14.98587509	379.757741	289.8788705	-8.270524288
15.02899394	380.3709236	290.1854618	-8.281564534
15.07034483	379.7195197	289.8597599	-8.29214477
15.1112046	379.0828329	289.5414165	-8.301344975
15.15943093	378.5804316	289.2902158	-8.311925211
15.20480886	378.0245371	289.0122686	-8.321125416
15.25637468	377.4145856	288.7072928	-8.329865611
15.29919888	376.2181888	288.1090944	-8.338145795
15.33671915	376.6126989	288.3063495	-8.34688599
15.37905224	375.3256665	287.6628333	-8.355626185
15.43160027	374.2525505	287.1262753	-8.363906369
15.47432625	373.1496755	286.5748378	-8.373106574
15.52147214	373.30403	286.652015	-8.381386759
15.57667213	372.3212553	286.1606277	-8.389666943
15.62028209	371.7668352	285.8834176	-8.397947128
15.66831197	372.5508327	286.2754164	-8.407607343
15.71231481	371.1722712	285.5861356	-8.415887527
15.75553189	370.3568151	285.1784076	-8.424627722
15.80365999	368.8469771	284.4234886	-8.431527876
15.8494308	368.8549955	284.4274978	-8.43888804
15.89254966	369.2555863	284.6277932	-8.448548255
15.93193613	368.6672463	284.3336232	-8.456368429
15.97309057	368.1587756	284.0793878	-8.465568634
16.02387063	367.5865394	283.7932697	-8.472928798
16.06227489	367.3809492	283.6904746	-8.479828952
16.10352755	367.4936785	283.7468393	-8.489029157
16.14890548	366.1124985	283.0562493	-8.496849331
16.19516739	364.8227294	282.4113647	-8.501909444
16.24683144	363.8128423	281.9064212	-8.509269608
16.29063784	363.7361847	281.8680924	-8.515249742
16.33198872	363.7139862	281.8569931	-8.524909957
16.37412537	362.3974042	281.1987021	-8.531810111
16.41744066	361.6373328	280.8186664	-8.539170275
16.46242571	361.1826088	280.5913044	-8.545610418
16.50564278	361.164632	280.582316	-8.553890603
16.55583352	360.1364059	280.068203	-8.561710777
16.60180077	359.8996036	279.9498018	-8.569070941
16.64364275	358.7454653	279.3727327	-8.575511084
16.68970823	359.4380418	279.7190209	-8.583331259
16.73145199	358.7540869	279.3770435	-8.589771402
16.77486551	358.1838496	279.0919248	-8.595751535
16.82220785	357.9403512	278.9701756	-8.60357171
16.8691573	357.7799255	278.8899628	-8.610011853
16.90982064	356.615458	278.307729	-8.615991986
16.95637722	357.0663007	278.5331504	-8.623812161
17.00038006	357.3213021	278.6606511	-8.630712314
17.04510197	355.8903964	277.9451982	-8.636692448
17.08982389	356.4315502	278.2157751	-8.644512622
17.13454581	355.9792479	277.989624	-8.649572735
17.17926773	355.4686274	277.7343137	-8.655552868
17.22398965	356.1766182	278.0883091	-8.662913032
17.26871157	355.8118428	277.9059214	-8.668893165
17.31343349	355.2961159	277.648058	-8.674413288
17.35815541	354.2953188	277.1476594	-8.679933411
17.40287733	354.3356872	277.1678436	-8.683153483
17.44759924	354.6887769	277.3443885	-8.692353688
17.49232116	353.7423937	276.8711969	-8.69649378
17.53704308	352.4820204	276.2410102	-8.703853944
17.581765	352.5895415	276.2947708	-8.709834077
17.62648692	352.1829079	276.091454	-8.71443418
17.67120884	352.3630125	276.1815063	-8.721334334
17.71593076	352.0861943	276.0430972	-8.726394446
17.76065268	350.7609814	275.3804907	-8.731454559
17.8053746	351.7987466	275.8993733	-8.737434692
17.85009651	351.7326822	275.8663411	-8.743414826
17.89481843	351.1476174	275.5738087	-8.748014928
17.93954035	350.2793854	275.1396927	-8.753075041
17.98426227	350.0088208	275.0044104	-8.758595164
18.02898419	349.1310463	274.5655232	-8.762735256
18.07370611	348.8885104	274.4442552	-8.768255379
18.11842803	348.3194477	274.1597239	-8.772855482
18.16314995	347.7851372	273.8925686	-8.777455584
18.20787187	347.2566207	273.6283104	-8.782515697
18.25259378	346.7833313	273.3916657	-8.78757581
18.2973157	347.1449943	273.5724972	-8.790795881
18.34203762	347.5245856	273.7622928	-8.796776015
18.38675954	347.179813	273.5899065	-8.802296138
18.43148146	346.8762468	273.4381234	-8.807816261
18.47620338	345.9324719	272.966236	-8.810576322
18.5209253	346.3124492	273.1562246	-8.816096445
18.56564722	345.0118474	272.5059237	-8.819776527
18.61036914	345.712055	272.8560275	-8.82529665
18.65509105	345.0536799	272.52684	-8.828976732
18.69981297	346.0304428	273.0152214	-8.834956865
18.74453489	345.5978716	272.7989358	-8.840476988
18.78925681	344.7427328	272.3713664	-8.84415707
18.83397873	345.0755751	272.5377876	-8.848757173
18.87870065	344.0596364	272.0298182	-8.851977245
18.92342257	343.5458677	271.7729339	-8.855657327
18.96814449	343.6546094	271.8273047	-8.857957378
19.0128664	343.9156747	271.9578374	-8.863477501
19.05758832	343.8715521	271.9357761	-8.866697573
19.10231024	342.7429667	271.3714834	-8.869917644
19.14703216	342.1480965	271.0740483	-8.871757685
19.19175408	342.2277076	271.1138538	-8.874517747
19.236476	342.7815389	271.3907695	-8.879117849
19.28119792	343.7671877	271.8835939	-8.883717952
19.32591984	342.235899	271.1179495	-8.884637972
19.37064176	342.628418	271.314209	-8.890618106
19.41536367	342.4687441	271.2343721	-8.893838177
19.46008559	342.7445757	271.3722879	-8.89797827
19.50480751	341.8497875	270.9248938	-8.901198341
19.54952943	341.7792099	270.889605	-8.903958403
19.59425135	342.0018715	271.0009358	-8.907638485
19.63897327	341.9481443	270.9740722	-8.911318567
19.68369519	341.5258045	270.7629023	-8.914538639
19.72841711	341.5070225	270.7535113	-8.91775871
19.77313903	341.0955441	270.5477721	-8.921898803
19.81786094	340.4714132	270.2357066	-8.923278833
19.86258286	340.7933685	270.3966843	-8.926958915
19.90730478	340.4618768	270.2309384	-8.929258967
19.9520267	340.6197844	270.3098922	-8.931559018
19.99674862	341.3035455	270.6517728	-8.93477909
20.04147054	341.166732	270.583366	-8.938919182
20.08619246	340.6982353	270.3491177	-8.942139254
20.13091438	340.8809789	270.4404895	-8.946739356
20.1756363	340.7038876	270.3519438	-8.950879448
20.22035821	341.4602515	270.7301258	-8.955479551
20.26508013	341.365538	270.682769	-8.958699623
20.30980205	340.7962222	270.3981111	-8.960079653
20.35452397	339.9882772	269.9941386	-8.963299725
20.39924589	340.209924	270.104962	-8.965599776
20.44396781	339.6439591	269.8219796	-8.968359838
20.48868973	340.0523409	270.0261705	-8.97249993
20.53341165	340.5265073	270.2632537	-8.976640022
20.57813357	340.7464165	270.3732083	-8.978940074
20.62285548	339.754012	269.877006	-8.982160145
20.6675774	340.6346612	270.3173306	-8.985380217
20.71229932	339.7904429	269.8952215	-8.988140279
20.75702124	339.7435901	269.8717951	-8.992740381
20.80174316	339.2796114	269.6398057	-8.995040432
20.84646508	339.3656583	269.6828292	-8.997340484
20.891187	339.2367055	269.6183528	-9.000560555
20.93590892	340.2057841	270.1028921	-9.003780627
20.98063084	340.2766664	270.1383332	-9.00838073
21.02535275	340.3331518	270.1665759	-9.011140791
21.07007467	339.5455583	269.7727792	-9.013440842
21.11479659	339.9083948	269.9541974	-9.015280883
21.15951851	340.3806858	270.1903429	-9.019880986
21.20424043	340.8776936	270.4388468	-9.022641047
21.24896235	341.059949	270.5299745	-9.02678114
21.29368427	341.5122944	270.7561472	-9.028621181
21.33840619	341.9303513	270.9651757	-9.032761273
21.38312811	341.2875414	270.6437707	-9.037361375
21.42785002	340.347899	270.1739495	-9.038281396
21.47257194	340.6198982	270.3099491	-9.040581447
21.51729386	339.6901171	269.8450586	-9.042881498
21.56201578	340.168783	270.0843915	-9.04610157
21.6067377	340.6677484	270.3338742	-9.048861632
21.65145962	340.1910226	270.0955113	-9.051161683
21.69618154	340.5208998	270.2604499	-9.055301775
21.74090346	339.9265686	269.9632843	-9.057601826
21.78562538	340.183795	270.0918975	-9.061741919
21.83034729	339.7809096	269.8904548	-9.06358196
21.87506921	339.9568233	269.9784117	-9.066342021
21.91979113	340.0076047	270.0038024	-9.071402134
21.96451305	340.5675415	270.2837708	-9.070022103
22.00923497	339.9196641	269.9598321	-9.075082216
22.05395689	339.2483469	269.6241735	-9.077382267
22.09867881	340.061189	270.0305945	-9.080142329
22.14340073	340.3376221	270.1688111	-9.083362401
22.18812265	341.055166	270.527583	-9.088882524
22.23284456	340.5384581	270.2692291	-9.091642585
22.27756648	340.6834378	270.3417189	-9.094862657
22.3222884	340.8727667	270.4363834	-9.10038278
22.36701032	340.2417777	270.1208889	-9.104522872
22.41173224	340.3456053	270.1728027	-9.108202954
22.45645416	340.6982348	270.3491174	-9.110963016
22.50117608	340.1562946	270.0781473	-9.113723077
22.545898	341.1440017	270.5720009	-9.116023128
22.59061992	340.0168196	270.0084098	-9.11970321
22.63534183	340.9627104	270.4813552	-9.122463272
22.68006375	339.9262644	269.9631322	-9.124303313
22.72478567	339.9585757	269.9792879	-9.127523385
22.76950759	338.9421761	269.4710881	-9.131663477
22.81422951	339.8768726	269.9384363	-9.133043508
22.85895143	340.5258549	270.2629275	-9.13672359
22.90367335	341.3699484	270.6849742	-9.139483651
22.94839527	340.8850054	270.4425027	-9.142703723
22.99311719	340.5748885	270.2874443	-9.143623743
23.0378391	341.0972923	270.5486462	-9.147763836
23.08256102	340.0835487	270.0417744	-9.149603877
23.12728294	340.8841938	270.4420969	-9.152823948
23.17200486	340.32565	270.162825	-9.155124
23.21672678	340.4874808	270.2437404	-9.156964041
23.2614487	340.7998815	270.3999408	-9.159724102
23.30617062	341.1899884	270.5949942	-9.162024153
23.35089254	341.8041525	270.9020763	-9.166164246
23.39561446	342.6257973	271.3128987	-9.167084266
23.44033637	341.8641928	270.9320964	-9.170764348
23.48505829	342.311334	271.155667	-9.17444443
23.52978021	342.2161495	271.1080748	-9.177664502
23.57450213	342.2351312	271.1175656	-9.179044533
23.61922405	342.5714201	271.2857101	-9.180884574
23.66394597	342.2665405	271.1332703	-9.183644635
23.70866789	342.4999584	271.2499792	-9.185484676
23.75338981	342.6726478	271.3363239	-9.188244738
23.79811173	342.603022	271.301511	-9.191004799
23.84283364	342.2018797	271.1009399	-9.19192482
23.88755556	342.6406978	271.3203489	-9.194684881
23.93227748	343.2179306	271.6089653	-9.195604902
23.9769994	343.6932019	271.846601	-9.198364963
24.02172132	344.4102195	272.2051098	-9.200665014
24.06644324	344.6631805	272.3315903	-9.202965066
24.11116516	344.4592701	272.2296351	-9.205265117
24.15588708	344.1286838	272.0643419	-9.207565168
24.200609	344.7604103	272.3802052	-9.209865219
24.24533091	345.2568141	272.6284071	-9.212625281
24.29005283	343.7447954	271.8723977	-9.214465322
24.33477475	343.1378978	271.5689489	-9.216305363
24.37949667	343.713762	271.856881	-9.217685394
24.42421859	343.4809064	271.7404532	-9.219065424
24.46894051	344.0573372	272.0286686	-9.221825486
24.51366243	344.394241	272.1971205	-9.222285496
24.55838435	344.515366	272.257683	-9.225045558
24.60310627	344.7823337	272.3911669	-9.227345609
24.64782818	344.339234	272.169617	-9.22918565
24.6925501	345.4291647	272.7145824	-9.231485701
24.73727202	345.5671966	272.7835983	-9.234245763
24.78199394	345.1753753	272.5876877	-9.235625793
24.82671586	346.1838031	273.0919016	-9.238845865
24.87143778	346.48299	273.241495	-9.239765886
24.9161597	346.4324255	273.2162128	-9.242065937
24.96088162	345.9899186	272.9949593	-9.243445968
