0;103.645;0;0
-0.00015502;103.4715936;0.070780685;0.197
0.000621993;103.5455934;0.070780135;0.123
0.006533797;104.9270079;1.461023597;0.205
0.0171115;106.0015443;5.719632857;0.55
0.0335991;106.1180592;11.65217766;1.411
0.05708938;108.7510298;20.21408942;2.632
0.0894445;109.8470496;29.58014894;4.658
0.1331543;109.4003773;39.75113185;7.495
0.1849558;107.421141;44.34042296;11.004
0.2471781;109.9528068;59.06942031;14.382
0.3017776;108.0692076;68.86862276;18.532
0.3512442;106.5835741;76.48972245;22.558
0.394489;105.4708043;82.20241299;25.575
0.430111;104.6145312;86.10459356;27.732
0.4563993;102.7611554;88.56046634;29.404
0.4742897;101.6098437;89.80753118;30.971
0.4820675;101.4258982;89.10869468;31.922
0.4817556;100.2285968;86.9177903;32.389
0.4722668;98.95501661;83.68804984;32.586
0.4574883;96.12821923;74.7876577;32.446
0.4422446;93.55480941;65.96042822;32.077
0.4249781;91.18056788;56.69870364;31.364
0.4035107;87.74820431;47.55661293;30.749
0.3764435;86.38858929;38.48576788;30.085
0.3426894;83.90943581;28.93330742;29.38
0.3038005;80.04010214;18.18330642;28.666
0.2600887;77.47030632;8.211918968;27.912
0.2093781;76.315;0;27.33
0.1494888;74.33466819;-7.170995425;26.92
0.07762281;71.32371288;-13.86986137;26.698
-0.001555939;69.02063021;-20.55710936;26.772
-0.08959952;66.38608116;-25.65575653;27.707
-0.1894667;63.96742886;-27.64671343;29.462
-0.3011556;61.12804568;-30.55786295;31.331
-0.4232672;57.48638801;-32.15883597;34.439
-0.5540904;54.00286893;-33.09039322;37.612
-0.6908237;51.10791246;-34.02626261;40.195
-0.8309788;48.96433333;-34.82300002;42.073
-0.9709789;47.51059798;-35.71620606;43.229
-1.108334;46.64636156;-36.66191532;43.778
-1.237911;46.39024313;-37.67627061;43.696
-1.356913;46.2397045;-38.6198865;43.532
-1.46269;46.5407303;-39.53480909;42.926
-1.55198;46.89415249;-40.37054253;42.294
-1.622757;47.3626626;-40.9330122;41.638
-1.67269;47.63585906;-41.22042282;41.269
-1.701156;48.04013639;-40.96459083;40.95
-1.706756;48.19147125;-39.87158624;41.163
-1.690424;47.87879177;-38.9166247;41.794
-1.652157;47.93433163;-34.93700512;43.065
-1.597867;47.52765013;-27.81704961;45.845
-1.53269;45.54319818;-20.04540547;50.42
-1.453668;42.34335533;-16.58293401;54.774
-1.359868;40.16077952;-8.442661446;59.67
-1.256267;35.47531742;-2.255047736;66.418
-1.140224;32.45887611;2.372628336;71.977
-1.012046;28.81755368;6.406661055;76.963
-0.8715786;25.79279859;9.827395779;81.128
-0.7211558;24.05818721;13.30856162;84.023
-0.5645112;23.44843137;17.23329411;85.941
-0.4053786;23.93598718;21.89396154;87.007
-0.248734;25.63296613;27.3538984;87.13
-0.0992452;28.22949601;33.42148802;86.556
0.03826692;31.17295548;39.64486644;85.687
0.1610005;34.47538825;45.73916476;84.416
0.2652216;37.62864334;50.86993001;82.973
0.3493782;40.43204508;55.07413525;81.571
0.4136215;42.35337553;57.49312658;80.456
0.4563993;43.9011939;59.1845817;79.472
0.4767777;44.65018382;59.26555147;78.75
0.4769327;44.42010921;57.09932764;78.258
0.4579552;42.64860056;51.41580169;78.135
0.430423;39.54674531;41.32423594;77.873
0.394799;36.48673435;31.87420306;77.783
0.3493782;32.96882808;22.20548425;78.078
0.2927558;29.41988244;13.67364733;78.783
0.2221338;25.68340998;6.424229925;80.103
0.1347103;21.95647645;1.075429339;82.047
0.02582132;18.86986422;-1.986407334;84.113
-0.104845;16.03811179;-4.529664618;86.097
-0.2579108;13.79549242;-6.262522726;87.762
-0.4329109;12.53185892;-7.644423252;88.565
-0.6276674;12.05463727;-9.394088177;88.459
-0.8376676;12.35865893;-11.5090232;87.45
-1.059179;13.39842739;-14.17071784;85.523
-1.287845;15.24753623;-17.25739131;82.645
-1.519623;17.60932018;-20.65103947;79.152
-1.749379;19.34470173;-24.3758948;75.175
-1.973536;22.5753276;-28.13901721;70.69
-2.188047;25.91571234;-31.69586299;66.164
-2.388868;29.35967806;-34.84596582;61.67
-2.573202;32.60364232;-38.00207304;57.374
-2.73638;35.89675732;-40.89072803;53.118
-2.876225;38.79634136;-43.50797593;49.346
-2.989002;41.63255247;-45.72434259;45.771
-3.073935;44.1354741;-47.2185777;42.77
-3.128847;46.2008273;-47.83551809;40.499
-3.153891;47.49355943;-47.50032171;39.318
-3.150158;48.18467423;-45.89497731;39.162
-3.118425;48.34144423;-42.00466732;40.302
-3.060557;47.68208666;-37.14574001;42.581
-2.983869;45.65580945;-28.07157164;47.632
-2.892402;40.60729091;-21.02912726;55.028
-2.780557;36.30183375;-14.11849876;61.637
-2.652691;30.12945583;-7.273632516;70.091
-2.507091;23.16772543;-3.018823718;78.471
-2.341735;17.26138989;-0.514830325;85.212
-2.156312;12.68392472;0.854774153;90.246
-1.95129;9.490853953;1.904561859;93.789
-1.730402;7.477927946;2.702783837;96.068
-1.497378;6.299200677;3.594602032;97.544
-1.255957;6.044773576;4.799320727;98.2
-1.010957;7.056358847;6.358076542;98.708
-0.7681345;7.904964886;8.609894659;98.61
-0.5332451;9.415369184;11.86310755;98.184
-0.3136012;11.6844056;16.08721681;97.323
-0.1152677;14.28814729;20.82344188;96.298
0.05693245;17.36082449;25.88347348;94.912
0.1981784;20.30199899;30.59999696;93.543
0.3062885;22.85962354;34.38487061;92.247
0.3801774;24.88246721;36.91040163;91.066
0.4195333;25.94324314;37.68372942;90.263
0.4268441;26.00473615;36.39220845;89.771
0.4032007;25.04318722;33.08756167;89.631
0.358867;21.64939309;22.51317926;89.5
0.2982006;18.23225264;13.22175793;89.82
0.218088;14.74662158;6.184864742;90.96
0.1140218;11.15260951;1.648828533;93.042
-0.01928944;8.235349543;-0.262951372;95.322
-0.1835568;6.515105497;-1.415683509;96.658
-0.3790903;4.796253118;-1.946240647;98.2
-0.6035571;3.199213649;-2.408359053;98.643
-0.8543121;2.956008397;-3.089974808;98.659
-1.126845;3.048171684;-3.944484949;98.282
-1.417579;3.647869082;-5.145392754;97.282
-1.720913;4.592462099;-6.937613702;95.74
-2.03109;6.206630001;-9.574109998;93.247
-2.341892;8.31814002;-13.02857994;89.984
-2.647557;11.03717464;-16.67947608;86.048
-2.94218;14.29828289;-21.55715132;81.161
-3.218758;17.15785983;-26.90142052;75.52
-3.47138;21.44661507;-32.1671548;69.476
-3.695381;26.05049419;-36.95251742;63.277
-3.888736;30.66940211;-41.14979367;57.259
-4.046936;35.04576416;-44.82370751;51.658
-4.167802;39.0328622;-47.79341339;46.681
-4.250247;42.51284535;-49.57846394;42.606
-4.293492;45.01398737;-49.9470379;39.982
-4.300025;47.31495311;-48.57914066;39.137
-4.268603;47.4135572;-46.01832839;39.892
-4.204203;47.02043435;-40.90069694;41.991
-4.11258;45.03978795;-31.22163615;47.198
-4.000114;39.58355615;-22.52533156;55.553
-3.861669;33.86302209;-15.18593374;63.72
-3.701602;26.47106269;-7.91681192;73.535
-3.516958;18.12195753;-3.666127422;83.301
-3.305403;11.32211453;-1.655656404;90.771
-3.066157;6.747672568;-0.666982296;95.675
-2.802802;4.14962397;-0.14812809;98.446
-2.517979;2.779840148;0.269520443;99.955
-2.216668;2.967859647;0.710578942;100.914
-1.903069;2.603463514;1.267390543;101.464
-1.583868;2.468500641;2.041501922;101.857
-1.264202;2.813857381;3.125572144;101.873
-0.9499785;3.456595037;4.807785112;101.791
-0.6489779;4.66371215;7.274136449;101.406
-0.3677337;6.530259167;10.8337775;100.726
-0.1149558;9.088768873;15.31130662;99.66
0.1040661;12.88444517;20.17933551;98.487
0.2838891;15.88274646;24.91723939;97.068
0.4212442;18.49400603;28.76701808;95.74
0.5141107;20.49704167;31.431125;94.625
0.5634223;21.68624534;32.46373603;93.78
0.571355;21.66742157;31.08126471;93.338
0.5400889;20.15373232;25.99719696;93.157
0.4819106;16.69408197;15.81624592;93.223
0.3988448;12.9915925;7.462777507;94.141
0.286067;9.28483077;2.195492311;95.092
0.1378222;5.982915419;0.335746258;97.774
-0.04915658;3.958198808;-0.599403577;99.487
-0.2747123;2.812215716;-0.935352851;100.521
-0.535735;2.256205434;-1.250383697;100.972
-0.8286458;0.979346041;-1.615961878;101.127
-1.149556;1.208602778;-1.984191665;100.775
-1.493334;1.388918494;-2.550244517;100.406
-1.854846;1.716838091;-3.339485727;99.815
-2.228647;2.386692431;-4.599922707;98.725
