0;99.698;0;0
0.000159163;99.71364902;-0.223052928;-0.09
0.000159163;99.64022267;-0.272331983;-0.033
0.00157804;99.67386925;-0.246392243;-0.058
0.004891341;100.0332088;1.029626316;0.008
0.009939904;100.802439;3.091316902;-0.074
0.01767094;101.686753;5.990258995;0.008
0.02824167;103.0200979;9.915293748;-0.017
0.04165016;104.656007;14.77502096;-0.033
0.05632224;106.0870613;19.23918397;0.024
0.0716271;107.4109506;23.33385189;0.065
0.08740361;108.7171422;27.27942668;0.074
0.1012857;109.885879;30.56363704;0
0.1139081;110.6361149;32.96134458;0.049
0.1247933;111.1754382;34.75031446;0.106
0.1342596;111.6883016;36.09390492;0.041
0.1404126;111.7861905;36.53457146;0.09
0.1448303;111.7604214;36.55626419;0.123
0.14688;111.5723789;36.04013675;0.139
0.1464064;111.2372871;35.13386131;0.172
0.1424623;110.8863799;34.08113979;0.172
0.1359948;110.4949151;32.93074515;0.18
0.1254241;109.9724008;31.48620234;0.221
0.1124873;108.2160158;26.41504753;0.287
0.09907683;106.5325425;21.24162738;0.246
0.08472113;104.6770453;15.77413587;0.279
0.06957544;103.0829971;10.99199129;0.279
0.05379893;101.3251963;5.889589002;0.336
0.03723437;99.78731973;1.005959183;0.246
0.02003703;98.0206441;-4.123067707;0.303
0.00236803;96.51467231;-8.493983064;0.352
-0.01546013;95.19582161;-12.39953517;0.369
-0.03439273;94.04103861;-15.91488418;0.352
-0.05363977;93.7525749;-16.5822753;0.418
-0.07414846;92.12986431;-21.42640707;0.426
-0.0929219;90.98972208;-24.84683376;0.426
-0.1104356;90.07060587;-27.67618239;0.402
-0.1263694;88.32384973;-29.8204508;0.434
-0.1408842;87.66606355;-31.52080935;0.525
-0.1530311;87.32057337;-32.7792799;0.451
-0.1629709;87.03189934;-33.54630197;0.484
-0.1707;86.8598107;-33.99056791;0.508
-0.1754342;86.71099907;-34.2390028;0.574
-0.1770122;86.76864124;-34.04207628;0.582
-0.1754342;86.86725641;-33.62323078;0.623
-0.1697548;87.08047737;-33.03156789;0.607
-0.1599721;87.33677833;-32.41266501;0.557
-0.1465636;88.12470114;-29.99789659;0.574
-0.1303135;89.4376118;-26.03516461;0.582
-0.1123281;90.97158435;-21.38524695;0.598
-0.09371188;92.28336663;-17.12890012;0.705
-0.07320125;93.98885268;-12.08744195;0.68
-0.05237617;95.61891769;-7.245246937;0.664
-0.03013221;96.77299144;-3.33902569;0.812
-0.006941046;98.50816166;1.644484972;0.738
0.01561929;100.1616101;7.045830158;0.885
0.03770603;101.9280051;12.29701518;0.869
0.05853111;103.6033101;17.66793044;0.984
0.07714732;105.2216963;22.30108893;0.91
0.09450188;106.5691966;26.54158981;0.976
0.1090167;107.6394161;29.94724825;1.041
0.1225844;108.5702114;32.8626343;1.082
0.1336287;109.2631679;34.94150365;1.082
0.1424623;109.7363074;36.50792207;1.131
0.1487744;109.9647391;37.31621718;1.172
0.1525594;109.987642;37.53492607;1.222
0.1536638;109.7423218;36.96996534;1.279
0.1525594;109.3904983;36.13649499;1.353
0.1475108;108.8841576;35.13347273;1.525
0.1394653;108.410491;34.1054729;1.656
0.1276329;107.1771668;30.89750026;1.82
0.1146961;105.1345711;25.67871336;2.123
0.1004976;103.2785668;20.55470035;2.271
0.08550918;101.3081173;15.42935177;2.533
0.06925906;99.36100762;10.23002287;2.747
0.05143284;97.48091171;4.80873514;2.82
0.03344746;95.64805357;-0.344839278;2.935
0.01435764;93.69226948;-5.399191569;3.206
-0.005520228;92.07964054;-9.820078371;3.345
